tire_id,vehicle_id,timestamp,pressure,temperature,speed,load,tread_depth,mileage,braking_events,acceleration,road_type,weather,maintenance_history,failure,failure_type,pressure_sensor_fault,temperature_sensor_fault,tread_sensor_fault,pressure_true,temperature_true,tread_depth_true,is_synthetic
V-0002-T0,V-0002,2026-01-15 15:00:00,32.22459815478064,27.637310580180138,52.37,574.14,2.576869134698506,24304.94,0,2.274,rural,rain,0,0,none,none,drift,none,32.225,23.746,2.577,True
V-0002-T1,V-0002,2026-01-15 15:00:00,34.95358581330447,26.857319346840267,53.03,541.79,9.731100030178665,24493.14,0,2.26,off_road,snow,1,0,none,drift,drift,none,31.923,20.193,9.731,True
V-0002-T2,V-0002,2026-01-15 15:00:00,31.62769002982213,,71.46,418.44,4.165884888297925,24771.93,1,-0.498,rural,snow,0,0,none,none,missing,none,31.628,27.084,4.166,True
V-0002-T3,V-0002,2026-01-15 15:00:00,30.055921566822168,24.95952422812109,104.17,519.79,4.034071961886224,24411.89,0,0.662,urban,snow,0,0,none,none,none,none,30.056,24.96,4.034,True
V-0003-T0,V-0003,2026-01-15 15:00:00,29.956499467575586,27.723006317759932,62.22,521.81,3.78088852620594,24296.31,1,-2.122,off_road,rain,0,0,none,none,none,none,29.956,27.723,3.781,True
V-0003-T1,V-0003,2026-01-15 15:00:00,28.821026704979694,22.42673613955318,70.74,512.5,3.23154574279179,24705.52,0,1.678,off_road,rain,0,0,none,none,none,none,28.821,22.427,3.232,True
V-0003-T2,V-0003,2026-01-15 15:00:00,30.384457514069965,31.807523036611297,75.08,540.46,7.599774257223931,24693.62,1,0.747,off_road,snow,0,0,none,none,drift,drift,30.384,29.894,4.455,True
V-0003-T3,V-0003,2026-01-15 15:00:00,29.413877362546575,36.84042445568916,91.46,357.71,3.9980701784087267,24540.89,1,-0.442,rural,rain,0,0,none,none,stuck,none,29.414,27.262,3.998,True
V-0004-T0,V-0004,2026-01-15 15:00:00,29.79722885890183,25.453899567911193,58.69,559.02,7.211760771807819,25033.26,0,-0.895,highway,clear,0,0,none,none,none,drift,29.797,25.454,2.098,True
V-0004-T1,V-0004,2026-01-15 15:00:00,32.040887172558676,22.706267913744256,34.22,471.22,3.678039010108815,24521.84,0,2.687,highway,snow,0,0,none,none,drift,none,32.041,22.82,3.678,True
V-0004-T2,V-0004,2026-01-15 15:00:00,32.19360702563017,21.744053772284538,82.64,511.51,2.5381699758357437,24215.37,0,0.01,highway,clear,0,0,none,none,none,none,32.194,21.744,2.538,True
V-0004-T3,V-0004,2026-01-15 15:00:00,30.793389203318533,27.53468748282034,52.96,458.1,3.344960125200133,23979.36,1,1.101,rural,clear,0,0,none,stuck,none,drift,30.781,27.535,3.507,True
V-0005-T0,V-0005,2026-01-15 15:00:00,30.13301868722709,28.630126113859845,75.29,521.87,4.699721156189224,24348.26,0,0.547,off_road,clear,0,0,none,none,drift,drift,30.133,28.797,4.747,True
V-0005-T1,V-0005,2026-01-15 15:00:00,28.899054315360676,30.635897484265804,64.54,396.85,1.9345727803042774,24844.87,2,-2.352,off_road,clear,0,0,none,none,stuck,none,28.899,30.636,1.935,True
V-0005-T2,V-0005,2026-01-15 15:00:00,30.664606096670152,25.902350524029824,48.88,642.07,1.83938997207845,24393.11,1,-1.056,rural,snow,0,0,none,drift,none,none,31.704,25.902,1.839,True
V-0005-T3,V-0005,2026-01-15 15:00:00,32.51990218762839,21.39105802652462,60.56,575.7,4.429544885997453,24871.21,1,1.383,rural,rain,0,0,none,none,drift,none,32.52,22.284,4.43,True
V-0006-T0,V-0006,2026-01-15 15:00:00,28.58134075443678,29.148751832255353,70.16,462.9,3.702202632888067,24724.67,1,-0.161,off_road,snow,0,0,none,none,drift,none,28.581,29.26,3.702,True
V-0006-T1,V-0006,2026-01-15 15:00:00,29.60271742647567,25.275449021529152,68.37,495.43,2.070454336138423,24452.57,1,-1.152,off_road,rain,0,0,none,none,none,none,29.603,25.275,2.07,True
V-0006-T2,V-0006,2026-01-15 15:00:00,30.35031149198233,37.89847650589971,55.14,720.46,4.130663887082957,24678.06,0,-0.727,highway,extreme_heat,0,0,none,none,drift,none,30.35,36.956,4.131,True
V-0006-T3,V-0006,2026-01-15 15:00:00,33.015271202660365,25.79021912445134,55.68,485.64,2.9279738700827207,24586.78,2,1.522,urban,snow,0,0,none,drift,none,drift,30.538,25.79,4.5,True
V-0007-T0,V-0007,2026-01-15 15:00:00,29.729195832460032,26.77692966625564,27.87,413.23,3.362827867998193,24640.04,2,-0.249,off_road,clear,0,0,none,none,none,drift,29.729,26.777,3.471,True
V-0007-T1,V-0007,2026-01-15 15:00:00,31.5854598669679,30.36773689256939,84.12,363.8,4.057162598053762,24621.19,0,0.04,rural,extreme_heat,0,0,none,none,none,none,31.585,30.368,4.057,True
V-0007-T2,V-0007,2026-01-15 15:00:00,31.686713914703926,27.78633043989744,77.9,507.61,9.944323228342968,25144.62,1,-0.021,off_road,extreme_heat,1,0,none,drift,none,none,31.985,27.786,9.944,True
V-0007-T3,V-0007,2026-01-15 15:00:00,34.19848103557425,26.15142170026743,67.52,459.66,5.026338933572763,24945.28,1,1.009,rural,clear,0,0,none,drift,none,drift,32.05,26.151,2.588,True
V-0008-T0,V-0008,2026-01-15 15:00:00,29.488528618228774,31.862237809506343,95.75,463.92,4.112457416438756,24765.94,0,-1.394,off_road,extreme_heat,0,0,none,drift,drift,none,28.85,32.354,4.112,True
V-0008-T1,V-0008,2026-01-15 15:00:00,30.672491344783786,24.43748476062055,32.79,532.86,3.6367318022496105,24464.95,0,0.511,rural,snow,0,0,none,stuck,none,none,30.666,24.437,3.637,True
V-0008-T2,V-0008,2026-01-15 15:00:00,29.19592450256201,30.48835867087486,69.69,485.22,3.5142940530450506,24326.7,2,1.4,highway,extreme_heat,0,0,none,none,none,none,29.196,30.488,3.514,True
V-0008-T3,V-0008,2026-01-15 15:00:00,31.632054823805067,25.980391985764623,92.12,422.8,3.6493946419170062,24628.99,2,-5.825,rural,rain,0,0,none,drift,none,none,32.251,25.98,3.649,True
V-0009-T0,V-0009,2026-01-15 15:00:00,30.13138586665522,26.911882765952395,48.3,604.99,2.8122528478434305,24354.48,0,2.628,urban,clear,0,0,none,none,drift,none,30.131,27.941,2.812,True
V-0009-T1,V-0009,2026-01-15 15:00:00,31.927083333333275,22.762607231337945,91.26,515.24,9.742634697744785,24945.5,1,-1.429,highway,rain,1,0,none,none,none,none,31.927,22.763,9.743,True
V-0009-T2,V-0009,2026-01-15 15:00:00,30.88917712430751,33.787862903561575,74.35,445.64,3.761321370168317,24335.26,1,0.214,highway,clear,0,0,none,none,drift,none,30.889,27.334,3.761,True
V-0009-T3,V-0009,2026-01-15 15:00:00,31.051872057930414,28.397248437183418,60.66,536.31,3.1654583494004696,24616.39,0,0.753,highway,clear,0,0,none,drift,drift,none,28.661,28.617,3.165,True
V-0010-T0,V-0010,2026-01-15 15:00:00,30.477074663267462,28.933678268154562,74.7,360.72,18.008086707916608,24716.71,0,-0.709,urban,extreme_heat,0,0,none,none,none,drift,30.477,28.934,3.741,True
V-0010-T1,V-0010,2026-01-15 15:00:00,30.84026326554962,26.85690997001285,64.49,526.11,3.1347781131968895,24657.52,2,1.071,urban,extreme_heat,0,0,none,none,drift,none,30.84,28.323,3.135,True
V-0010-T2,V-0010,2026-01-15 15:00:00,28.91271985263303,21.283642710523758,47.61,401.68,2.687974951734852,24162.15,1,-1.093,rural,snow,0,0,none,none,drift,drift,28.913,22.051,2.839,True
V-0010-T3,V-0010,2026-01-15 15:00:00,31.990763660146396,24.1774362346001,72.33,647.31,2.6641416334002432,24487.83,0,-0.2,rural,rain,0,0,none,none,none,drift,31.991,24.177,3.62,True
V-0011-T0,V-0011,2026-01-15 15:00:00,28.777867362973556,28.138539593459292,59.26,590.69,6.198598812908836,24497.88,1,-1.647,rural,snow,0,0,none,none,none,drift,28.778,28.139,4.033,True
V-0011-T1,V-0011,2026-01-15 15:00:00,34.68126792351205,39.932254957236765,39.99,556.94,1.9923273382853075,24858.53,2,-1.927,rural,extreme_heat,0,0,none,drift,none,none,29.302,39.932,1.992,True
V-0011-T2,V-0011,2026-01-15 15:00:00,30.38592894026937,22.596547650109645,106.48,446.94,1.9002326375850458,24684.33,0,1.119,off_road,snow,0,0,none,none,none,none,30.386,22.597,1.9,True
V-0011-T3,V-0011,2026-01-15 15:00:00,31.95928423654142,27.07649077214072,88.84,395.35,3.5985690175353944,24828.41,2,0.402,urban,rain,0,0,none,none,drift,none,31.959,26.331,3.599,True
V-0012-T0,V-0012,2026-01-15 15:00:00,28.594448092648104,29.38386686628881,91.78,584.24,4.017350490907109,24397.57,0,2.02,off_road,snow,0,0,none,none,none,none,28.594,29.384,4.017,True
V-0012-T1,V-0012,2026-01-15 15:00:00,30.16107289847539,31.98315643883524,66.2,450.36,2.8917019639812835,24389.63,1,0.289,rural,extreme_heat,0,0,none,none,none,drift,30.161,31.983,4.306,True
V-0012-T2,V-0012,2026-01-15 15:00:00,29.19396515227161,32.986539995525646,87.73,475.37,2.8926518375898684,24782.47,2,2.597,urban,extreme_heat,0,0,none,none,none,none,29.194,32.987,2.893,True
V-0012-T3,V-0012,2026-01-15 15:00:00,31.675934093843928,26.474086263557655,79.42,504.24,3.78826798407712,24397.74,2,2.798,highway,snow,0,0,none,none,stuck,stuck,31.676,24.059,3.747,True
V-0013-T0,V-0013,2026-01-15 15:00:00,34.332460845599,21.54328718425628,35.5,532.37,3.0550832929106577,24627.78,1,2.383,urban,clear,0,0,none,drift,stuck,none,31.669,27.531,3.055,True
V-0013-T1,V-0013,2026-01-15 15:00:00,30.825916425830403,28.44917664542497,67.17,504.84,8.374281116581137,24308.18,2,-0.893,off_road,extreme_heat,1,0,none,drift,none,none,31.558,28.449,8.374,True
V-0013-T2,V-0013,2026-01-15 15:00:00,28.735986015721316,30.992919091386433,57.56,592.32,2.0741235980350936,24988.06,1,2.084,urban,extreme_heat,0,0,none,none,none,drift,28.736,30.993,4.24,True
V-0013-T3,V-0013,2026-01-15 15:00:00,38.63803438354043,26.004888973984507,49.19,452.7,4.241024025825642,24243.6,1,1.722,rural,rain,0,0,none,drift,none,none,28.763,26.005,4.241,True
V-0014-T0,V-0014,2026-01-15 15:00:00,31.982693474548487,24.898733032179294,76.84,406.87,7.510851537593528,24373.66,4,-0.848,highway,snow,0,0,none,none,none,drift,31.983,24.899,4.438,True
V-0014-T1,V-0014,2026-01-15 15:00:00,30.85109289669488,32.57602379007006,95.23,587.29,1.2415519615434978,24482.59,2,-1.114,highway,clear,0,0,none,none,none,drift,30.851,32.576,1.942,True
V-0014-T2,V-0014,2026-01-15 15:00:00,30.134084103176896,26.27468167446842,73.23,614.21,2.3629311295091964,24797.2,3,-2.055,highway,snow,0,0,none,drift,drift,none,30.796,26.731,2.363,True
V-0014-T3,V-0014,2026-01-15 15:00:00,29.792152117847806,25.096639344684654,63.08,456.75,2.021413904849709,24888.61,1,1.498,rural,snow,0,0,none,none,none,none,29.792,25.097,2.021,True
V-0000-T0,V-0000,2026-01-15 15:30:00,31.091040527164648,24.780507940027793,50.58,563.48,1.8686424599807445,24283.25,0,0.988,off_road,clear,0,0,none,none,none,drift,31.091,24.781,2.564,True
V-0000-T1,V-0000,2026-01-15 15:30:00,31.47921818998983,26.256756830235656,34.97,510.2,4.286833740999741,24835.88,3,0.727,off_road,rain,0,0,none,none,none,none,31.479,26.257,4.287,True
V-0000-T2,V-0000,2026-01-15 15:30:00,32.4697720978595,26.642311966256976,45.49,455.23,2.191959056646171,24744.88,0,-3.727,highway,clear,0,0,none,drift,drift,none,30.221,26.804,2.192,True
V-0000-T3,V-0000,2026-01-15 15:30:00,28.63947721206762,25.380188524479976,71.45,481.88,1.7883395564418811,24437.15,1,-1.593,highway,rain,0,0,none,none,drift,drift,28.639,27.697,3.567,True
V-0001-T0,V-0001,2026-01-15 15:30:00,29.41509582149495,30.492732324936544,32.55,478.49,4.148300376230154,24276.96,1,-1.558,off_road,extreme_heat,0,0,none,none,none,none,29.415,30.493,4.148,True
V-0001-T1,V-0001,2026-01-15 15:30:00,30.223790925946176,32.79765186534397,86.4,419.31,2.3380732812863037,24192.03,0,-1.099,urban,extreme_heat,0,0,none,none,none,none,30.224,32.798,2.338,True
V-0001-T2,V-0001,2026-01-15 15:30:00,28.94217443941156,33.92509830264261,40.99,419.75,2.628153772952251,24653.23,0,0.489,urban,extreme_heat,0,0,none,none,none,none,28.942,33.925,2.628,True
V-0001-T3,V-0001,2026-01-15 15:30:00,29.59141680222022,27.038435890542946,75.93,496.14,78.42074246547752,24864.74,1,-0.443,off_road,rain,0,0,none,none,none,drift,29.591,27.038,3.052,True
V-0002-T0,V-0002,2026-01-15 15:30:00,32.222514821447305,31.223740871274362,64.66,319.82,2.5677129883900136,24337.27,0,-0.611,off_road,extreme_heat,0,0,none,none,drift,none,32.223,27.327,2.568,True
V-0002-T1,V-0002,2026-01-15 15:30:00,31.92083333333327,25.77503843086264,57.77,421.9,9.725987158304468,24522.03,2,0.255,urban,snow,1,0,none,drift,drift,none,31.921,18.951,9.726,True
V-0002-T2,V-0002,2026-01-15 15:30:00,31.625606696488795,23.61441527388278,43.65,402.82,4.162021991289045,24793.75,0,-1.413,urban,rain,0,0,none,none,none,none,31.626,23.614,4.162,True
V-0002-T3,V-0002,2026-01-15 15:30:00,30.053838233488833,29.82716030972129,38.31,488.65,4.030681895110351,24431.04,2,1.35,urban,extreme_heat,0,0,none,none,none,none,30.054,29.827,4.031,True
V-0003-T0,V-0003,2026-01-15 15:30:00,29.95441613424225,25.138697863417796,83.5,437.63,3.7748733524547484,24338.06,1,0.753,highway,snow,0,0,none,none,none,none,29.954,25.139,3.775,True
V-0003-T1,V-0003,2026-01-15 15:30:00,28.81894337164636,24.22944823944664,78.05,531.17,3.2198048748504866,24744.55,1,0.008,off_road,rain,0,0,none,none,none,none,28.819,24.229,3.22,True
V-0003-T2,V-0003,2026-01-15 15:30:00,30.38237418073663,33.293805799997955,105.21,456.57,7.672241198128161,24746.22,2,-0.808,rural,clear,0,0,none,none,drift,drift,30.382,31.357,4.444,True
V-0003-T3,V-0003,2026-01-15 15:30:00,29.41179402921324,36.84042445568916,81.96,408.71,3.9900136129380916,24581.87,2,0.79,rural,snow,0,0,none,none,stuck,none,29.412,25.607,3.99,True
V-0004-T0,V-0004,2026-01-15 15:30:00,29.795145525568493,26.19197930232363,95.92,415.97,7.4266407913633365,25081.22,1,1.563,urban,rain,0,0,none,none,none,drift,29.795,26.192,2.089,True
V-0004-T1,V-0004,2026-01-15 15:30:00,32.038803839225345,21.28841606052711,68.47,468.49,3.6683433887650057,24556.07,0,-1.464,off_road,rain,0,0,none,none,drift,none,32.039,21.4,3.668,True
V-0004-T2,V-0004,2026-01-15 15:30:00,32.19152369229684,23.256669864140072,73.5,477.88,2.531664875374609,24252.12,1,-1.863,urban,clear,0,0,none,none,none,none,32.192,23.257,2.532,True
V-0004-T3,V-0004,2026-01-15 15:30:00,30.793389203318533,24.853663948527554,56.06,537.41,3.3443777910684536,24007.39,0,-0.876,highway,rain,0,0,none,stuck,none,drift,30.779,24.854,3.503,True
V-0005-T0,V-0005,2026-01-15 15:30:00,30.130935353893754,25.73061098822131,25.57,462.68,4.699289269389124,24361.05,1,-0.437,highway,rain,0,0,none,none,drift,drift,30.131,25.896,4.746,True
V-0005-T1,V-0005,2026-01-15 15:30:00,28.89697098202734,30.635897484265804,79.67,448.39,1.9268164681578952,24884.71,0,-2.613,rural,clear,0,0,none,none,stuck,none,28.897,29.72,1.927,True
V-0005-T2,V-0005,2026-01-15 15:30:00,30.671778547776142,26.113902682848735,87.37,493.93,1.8265633056444108,24436.8,0,-1.428,off_road,clear,0,0,none,drift,stuck,none,31.702,26.114,1.827,True
V-0005-T3,V-0005,2026-01-15 15:30:00,32.51781885429506,23.278108384932022,71.07,570.94,4.4223624996770425,24906.75,3,-2.729,urban,rain,0,0,none,none,drift,none,32.518,24.17,4.422,True
V-0006-T0,V-0006,2026-01-15 15:30:00,28.579257421103446,26.14376783250625,49.68,427.37,3.698685060681463,24749.51,0,-1.813,highway,rain,0,0,none,none,drift,none,28.579,26.253,3.699,True
V-0006-T1,V-0006,2026-01-15 15:30:00,29.600634093142336,26.208455880243577,74.38,545.68,2.058960384877729,24489.76,2,-0.604,off_road,rain,0,0,none,none,none,none,29.601,26.208,2.059,True
V-0006-T2,V-0006,2026-01-15 15:30:00,30.348228158648993,34.56407913086694,71.57,440.66,4.124330283825257,24713.84,2,0.228,urban,clear,0,0,none,none,drift,none,30.348,33.59,4.124,True
V-0006-T3,V-0006,2026-01-15 15:30:00,33.034151674254474,26.70794351220626,78.46,542.86,2.958881039606366,24626.01,0,0.686,rural,clear,0,0,none,drift,none,drift,30.536,26.708,4.492,True
V-0007-T0,V-0007,2026-01-15 15:30:00,29.727112499126697,27.22330321100162,99.38,434.42,3.356765344133073,24689.73,1,0.417,highway,rain,0,0,none,none,none,drift,29.727,27.223,3.463,True
V-0007-T1,V-0007,2026-01-15 15:30:00,31.583376533634564,30.221115162730847,90.3,461.39,4.047918683381703,24666.34,2,-2.434,rural,clear,0,0,none,none,none,none,31.583,30.221,4.048,True
V-0007-T2,V-0007,2026-01-15 15:30:00,31.685617413471018,24.328664786668664,28.77,590.6,9.941014673136479,25159.01,1,1.843,rural,snow,1,0,none,drift,none,none,31.983,24.329,9.941,True
V-0007-T3,V-0007,2026-01-15 15:30:00,34.22444105804317,23.46704421957278,86.27,446.69,5.034030910537942,24988.42,1,0.863,off_road,snow,0,0,none,drift,none,drift,32.048,23.467,2.575,True
V-0008-T0,V-0008,2026-01-15 15:30:00,29.48913586369216,29.646897705437393,95.59,373.51,4.1024267755278805,24813.74,0,2.234,rural,rain,0,0,none,drift,drift,none,28.848,30.127,4.102,True
V-0008-T1,V-0008,2026-01-15 15:30:00,30.672491344783786,31.906937275782038,60.31,627.6,3.6260130714219696,24495.1,3,-0.169,off_road,extreme_heat,0,0,none,stuck,none,none,30.664,31.907,3.626,True
V-0008-T2,V-0008,2026-01-15 15:30:00,29.193841169228676,35.708868060249856,90.52,559.83,3.5039093084036623,24371.96,1,-2.714,rural,extreme_heat,0,0,none,none,none,none,29.194,35.709,3.504,True
V-0008-T3,V-0008,2026-01-15 15:30:00,31.65381393069443,22.11995720776845,65.53,367.13,3.6435953519429494,24661.76,1,0.204,urban,snow,0,0,none,drift,none,none,32.249,22.12,3.644,True
V-0009-T0,V-0009,2026-01-15 15:30:00,30.129302533321884,25.33424100084543,105.89,525.79,2.803348969981641,24407.42,0,-2.055,highway,snow,0,0,none,none,drift,none,30.129,26.349,2.803,True
V-0009-T1,V-0009,2026-01-15 15:30:00,31.92499999999994,20.457359986192955,79.45,444.69,9.734900267588145,24985.22,0,-1.384,rural,snow,1,0,none,none,none,none,31.925,20.457,9.735,True
V-0009-T2,V-0009,2026-01-15 15:30:00,30.887093790974173,34.66716309665857,81.73,344.39,3.7496480317930296,24376.13,2,1.419,off_road,clear,0,0,none,none,drift,none,30.887,28.191,3.75,True
V-0009-T3,V-0009,2026-01-15 15:30:00,31.167126154009225,26.85892417031295,60.64,471.76,3.1595554660433685,24646.71,2,-0.089,rural,rain,0,0,none,drift,drift,none,28.659,27.07,3.16,True
V-0010-T0,V-0010,2026-01-15 15:30:00,30.474991329934127,25.66750570783682,84.0,329.36,18.56683038644949,24758.71,1,-2.267,rural,snow,0,0,none,none,none,drift,30.475,25.668,3.733,True
V-0010-T1,V-0010,2026-01-15 15:30:00,30.838179932216285,23.485706413454135,89.75,471.51,3.1256153215529445,24702.39,0,1.017,rural,snow,0,0,none,none,drift,none,30.838,24.887,3.126,True
V-0010-T2,V-0010,2026-01-15 15:30:00,28.910636519299693,29.114100854141814,63.42,642.83,2.6842082208319953,24193.87,0,3.333,highway,extreme_heat,0,0,none,none,drift,drift,28.911,29.873,2.834,True
V-0010-T3,V-0010,2026-01-15 15:30:00,31.98868032681306,30.1873810664967,49.14,567.25,2.69327369248145,24512.39,3,-1.883,urban,extreme_heat,0,0,none,none,none,drift,31.989,30.187,3.615,True
V-0011-T0,V-0011,2026-01-15 15:30:00,28.77578402964022,29.625852888156153,108.31,502.09,6.271643781909656,24552.03,2,-1.33,highway,rain,0,0,none,none,none,drift,28.776,29.626,4.025,True
V-0011-T1,V-0011,2026-01-15 15:30:00,34.74694462563852,37.94073701476134,55.71,464.42,1.9869034877297234,24886.39,0,-0.142,rural,extreme_heat,0,0,none,drift,none,none,29.3,37.941,1.987,True
V-0011-T2,V-0011,2026-01-15 15:30:00,62.47266196880989,24.01814190431775,99.11,537.9,1.883691875402138,24733.88,2,-1.98,off_road,snow,0,0,none,spoofed,none,none,30.384,24.018,1.884,True
V-0011-T3,V-0011,2026-01-15 15:30:00,31.957200903208086,26.243661002511953,101.26,395.05,3.588654870200478,24879.04,0,0.467,urban,rain,0,0,none,none,drift,none,31.957,25.493,3.589,True
V-0012-T0,V-0012,2026-01-15 15:30:00,28.59236475931477,27.521160537573074,59.08,477.12,4.00898473704799,24427.11,2,-0.872,off_road,rain,0,0,none,none,none,none,28.592,27.521,4.009,True
V-0012-T1,V-0012,2026-01-15 15:30:00,30.158989565142054,30.23918717330899,68.03,560.13,2.941700174991438,24423.64,0,2.303,rural,clear,0,0,none,none,none,drift,30.159,30.239,4.299,True
V-0012-T2,V-0012,2026-01-15 15:30:00,29.191881818938274,34.20460857382795,121.7,630.13,2.866405639672462,24843.32,3,-0.172,off_road,snow,0,0,none,none,none,none,29.192,34.205,2.866,True
V-0012-T3,V-0012,2026-01-15 15:30:00,31.673850760510593,26.474086263557655,61.01,383.28,3.78826798407712,24428.25,2,-2.175,urban,rain,0,0,none,none,stuck,stuck,31.674,23.039,3.741,True
V-0013-T0,V-0013,2026-01-15 15:30:00,34.38388663550264,22.79178307117902,68.79,418.21,3.0453425945115233,24662.17,0,-0.864,off_road,snow,0,0,none,drift,none,none,31.667,22.792,3.045,True
V-0013-T1,V-0013,2026-01-15 15:30:00,30.854780002686528,29.318182279374028,67.75,599.35,8.3627816143682,24342.05,2,0.469,off_road,clear,1,0,none,drift,none,none,31.556,29.318,8.363,True
V-0013-T2,V-0013,2026-01-15 15:30:00,28.73390268238798,34.83657225000764,81.09,509.15,2.111392254731767,25028.61,1,0.378,highway,extreme_heat,0,0,none,none,none,drift,28.734,34.837,4.235,True
V-0013-T3,V-0013,2026-01-15 15:30:00,39.02498430593863,22.98179914497077,66.03,411.34,4.234596105339077,24276.61,0,-0.102,rural,snow,0,0,none,drift,none,none,28.761,22.982,4.235,True
V-0014-T0,V-0014,2026-01-15 15:30:00,31.980610141215152,27.350881522716787,80.76,609.84,7.561456575227055,24414.04,1,-0.835,off_road,clear,0,0,none,none,none,drift,31.981,27.351,4.424,True
V-0014-T1,V-0014,2026-01-15 15:30:00,30.849009563361545,30.472034806003844,103.71,486.57,1.2429408923025538,24534.45,1,0.361,rural,rain,0,0,none,none,none,drift,30.849,30.472,1.931,True
V-0014-T2,V-0014,2026-01-15 15:30:00,30.13341533987946,29.51072474197755,57.91,379.65,2.3578062863638563,24826.16,1,0.728,urban,extreme_heat,0,0,none,drift,drift,none,30.794,29.966,2.358,True
V-0014-T3,V-0014,2026-01-15 15:30:00,29.79006878451447,32.09061471259261,84.43,472.29,2.0130126200705343,24930.82,3,3.089,rural,extreme_heat,0,0,none,none,none,none,29.79,32.091,2.013,True
V-0000-T0,V-0000,2026-01-15 16:00:00,31.088957193831313,22.072031296842784,52.33,575.32,1.8695175749298656,24309.41,0,2.657,off_road,snow,0,0,none,none,none,drift,31.089,22.072,2.556,True
V-0000-T1,V-0000,2026-01-15 16:00:00,31.477134856656495,27.639909751385414,97.62,416.91,4.271793307376944,24884.69,1,-2.135,off_road,clear,0,0,none,none,none,none,31.477,27.64,4.272,True
V-0000-T2,V-0000,2026-01-15 16:00:00,32.57472114301743,25.12331228164821,70.26,333.08,2.186984314149453,24780.01,1,0.478,highway,rain,0,0,none,drift,drift,none,30.219,25.278,2.187,True
V-0000-T3,V-0000,2026-01-15 16:00:00,28.637393878734287,23.035430670742354,58.78,360.56,1.8578170793609292,24466.54,0,0.325,rural,rain,0,0,none,none,drift,drift,28.637,25.289,3.561,True
V-0001-T0,V-0001,2026-01-15 16:00:00,29.413012488161616,28.82744643139122,52.07,470.32,4.144613479262309,24303.0,1,2.439,highway,clear,0,0,none,none,none,none,29.413,28.827,4.145,True
V-0001-T1,V-0001,2026-01-15 16:00:00,30.22170759261284,33.04506505483215,75.09,680.18,2.3236083820193048,24229.57,0,0.536,off_road,clear,0,0,none,none,none,none,30.222,33.045,2.324,True
V-0001-T2,V-0001,2026-01-15 16:00:00,28.940091106078224,31.859909797973277,62.77,455.97,2.6220432097065816,24684.62,2,0.764,rural,clear,0,0,none,none,none,none,28.94,31.86,2.622,True
V-0001-T3,V-0001,2026-01-15 16:00:00,29.589333468886885,30.67772814168776,39.11,462.46,80.52995414545113,24884.29,1,2.318,highway,extreme_heat,0,0,none,none,none,drift,29.589,30.678,3.049,True
V-0002-T0,V-0002,2026-01-15 16:00:00,32.220431488113974,28.41503534669978,48.55,511.77,2.5633148871091076,24361.55,1,-0.359,urban,rain,0,0,none,none,drift,none,32.22,24.385,2.563,True
V-0002-T1,V-0002,2026-01-15 16:00:00,31.918749999999935,24.141908551982112,43.94,443.25,9.721709585456638,24544.0,0,-0.268,rural,snow,1,0,none,none,drift,none,31.919,17.006,9.722,True
V-0002-T2,V-0002,2026-01-15 16:00:00,31.62352336315546,24.05820709618491,54.56,520.3,4.1580020243158,24821.03,1,-1.461,highway,clear,0,0,none,none,none,none,31.624,24.058,4.158,True
V-0002-T3,V-0002,2026-01-15 16:00:00,30.051754900155498,30.497418957386866,99.15,423.46,4.021067485782528,24480.62,1,-0.803,urban,clear,0,0,none,none,none,none,30.052,30.497,4.021,True
V-0003-T0,V-0003,2026-01-15 16:00:00,29.952332800908916,29.60657666602262,73.79,457.13,3.7683427847209034,24374.96,0,0.826,urban,extreme_heat,0,0,none,none,none,none,29.952,29.607,3.768,True
V-0003-T1,V-0003,2026-01-15 16:00:00,26.320435708176593,28.7904799914316,93.01,592.48,3.2094168593433006,24791.05,1,-1.111,urban,clear,0,0,none,drift,none,none,28.817,28.79,3.209,True
V-0003-T2,V-0003,2026-01-15 16:00:00,30.380290847403295,27.512530626107917,66.17,451.73,7.814621377621036,24779.31,0,2.546,urban,snow,0,0,none,none,drift,drift,30.38,25.493,4.438,True
V-0003-T3,V-0003,2026-01-15 16:00:00,29.409710695879905,36.84042445568916,53.22,557.96,3.984232625246844,24608.48,1,0.122,rural,clear,0,0,none,none,stuck,none,29.41,26.825,3.984,True
V-0004-T0,V-0004,2026-01-15 16:00:00,29.79306219223516,23.928301786974846,77.46,480.43,7.495888332260195,25119.95,1,1.279,urban,snow,0,0,none,none,none,drift,29.793,23.928,2.082,True
V-0004-T1,V-0004,2026-01-15 16:00:00,32.03672050589201,18.393854311596225,52.29,503.91,3.6636794932078254,24582.22,0,3.768,urban,snow,0,0,none,none,drift,none,32.037,18.503,3.664,True
V-0004-T2,V-0004,2026-01-15 16:00:00,32.18944035896351,22.92139134487714,62.79,404.9,2.5272193558514653,24283.52,0,1.271,highway,clear,0,0,none,none,none,none,32.189,22.921,2.527,True
V-0004-T3,V-0004,2026-01-15 16:00:00,30.793389203318533,30.866063528423535,68.11,558.25,3.339207157754245,24041.45,2,0.063,rural,extreme_heat,0,0,none,stuck,none,drift,30.777,30.866,3.496,True
V-0005-T0,V-0005,2026-01-15 16:00:00,30.12885202056042,28.054355058634435,53.06,578.95,4.692786396091795,24387.58,3,1.565,off_road,clear,0,0,none,none,drift,drift,30.129,28.219,4.737,True
